BEGIN;
BEGIN
select
	p_brand,
	p_type,
	p_size,
	count(distinct ps_suppkey) as supplier_cnt
from
	partsupp,
	part
where
	p_partkey = ps_partkey
	and p_brand <> 'Brand#52'
	and p_type not like 'PROMO PLATED%'
	and p_size in (13, 28, 18, 46, 9, 12, 39, 42)
	and ps_suppkey not in (
		select
			s_suppkey
		from
			supplier
		where
			s_comment like '%Customer%Complaints%'
	)
group by
	p_brand,
	p_type,
	p_size
order by
	supplier_cnt desc,
	p_brand,
	p_type,
	p_size;
  p_brand   |          p_type           | p_size | supplier_cnt 
 Brand#14   | LARGE BURNISHED BRASS     |     13 |           76
 Brand#14   | LARGE POLISHED NICKEL     |     13 |           76
 Brand#14   | MEDIUM ANODIZED COPPER    |     13 |           76
 Brand#14   | MEDIUM POLISHED NICKEL    |     39 |           76
 Brand#14   | PROMO ANODIZED STEEL      |     12 |           76
 Brand#14   | PROMO BURNISHED BRASS     |      9 |           76
 Brand#14   | SMALL BRUSHED COPPER      |     46 |           76
 Brand#14   | SMALL BURNISHED COPPER    |     28 |           76
 Brand#15   | ECONOMY BRUSHED STEEL     |     42 |           76
 Brand#15   | LARGE POLISHED COPPER     |     28 |           76
 Brand#15   | MEDIUM BRUSHED BRASS      |     13 |           76
 Brand#15   | SMALL BURNISHED STEEL     |     13 |           76
 Brand#15   | SMALL POLISHED TIN        |     46 |           76
 Brand#15   | STANDARD ANODIZED BRASS   |     42 |           76
 Brand#15   | STANDARD PLATED COPPER    |     28 |           76
 Brand#21   | LARGE ANODIZED NICKEL     |     13 |           76
 Brand#21   | MEDIUM ANODIZED BRASS     |     42 |           76
 Brand#21   | MEDIUM PLATED COPPER      |     18 |           76
 Brand#21   | SMALL BURNISHED NICKEL    |     13 |           76
 Brand#21   | STANDARD PLATED NICKEL    |     42 |           76
 Brand#21   | STANDARD PLATED TIN       |     42 |           76
 Brand#21   | STANDARD POLISHED BRASS   |      9 |           76
 Brand#21   | STANDARD POLISHED BRASS   |     42 |           76
 Brand#22   | ECONOMY POLISHED TIN      |     42 |           76
 Brand#22   | LARGE BRUSHED NICKEL      |     13 |           76
 Brand#22   | MEDIUM ANODIZED COPPER    |     42 |           76
 Brand#22   | MEDIUM PLATED TIN         |     46 |           76
 Brand#22   | MEDIUM POLISHED STEEL     |      9 |           76
 Brand#22   | PROMO BURNISHED TIN       |      9 |           76
 Brand#22   | SMALL BURNISHED BRASS     |     39 |           76
 Brand#22   | STANDARD ANODIZED TIN     |     12 |           76
 Brand#23   | LARGE ANODIZED COPPER     |     42 |           76
 Brand#23   | MEDIUM BRUSHED BRASS      |     39 |           76
 Brand#23   | MEDIUM BURNISHED NICKEL   |     39 |           76
 Brand#23   | PROMO BRUSHED NICKEL      |     42 |           76
 Brand#23   | SMALL ANODIZED BRASS      |     42 |           76
 Brand#23   | STANDARD ANODIZED COPPER  |     18 |           76
 Brand#23   | STANDARD PLATED STEEL     |     12 |           76
 Brand#24   | ECONOMY ANODIZED NICKEL   |     42 |           76
 Brand#24   | ECONOMY BURNISHED TIN     |     46 |           76
 Brand#24   | ECONOMY PLATED TIN        |     13 |           76
 Brand#24   | MEDIUM POLISHED STEEL     |     12 |           76
 Brand#24   | MEDIUM POLISHED STEEL     |     39 |           76
 Brand#24   | PROMO POLISHED TIN        |     28 |           76
 Brand#24   | SMALL ANODIZED TIN        |     18 |           76
 Brand#24   | SMALL BRUSHED NICKEL      |     18 |           76
 Brand#25   | ECONOMY ANODIZED BRASS    |     39 |           76
 Brand#25   | ECONOMY BRUSHED TIN       |     18 |           76
 Brand#25   | ECONOMY POLISHED NICKEL   |     18 |           76
 Brand#25   | LARGE ANODIZED STEEL      |     39 |           76
 Brand#25   | MEDIUM BURNISHED NICKEL   |     13 |           76
 Brand#25   | MEDIUM PLATED COPPER      |     39 |           76
 Brand#25   | MEDIUM PLATED STEEL       |     28 |           76
 Brand#25   | PROMO BRUSHED TIN         |     12 |           76
 Brand#25   | PROMO BURNISHED COPPER    |     39 |           76
 Brand#25   | SMALL BRUSHED COPPER      |     42 |           76
 Brand#31   | ECONOMY BURNISHED STEEL   |     12 |           76
 Brand#31   | ECONOMY BURNISHED STEEL   |     46 |           76
 Brand#31   | ECONOMY PLATED STEEL      |     28 |           76
 Brand#31   | ECONOMY POLISHED TIN      |     18 |           76
 Brand#31   | LARGE ANODIZED BRASS      |     18 |           76
 Brand#31   | LARGE ANODIZED TIN        |     13 |           76
 Brand#31   | MEDIUM POLISHED NICKEL    |     13 |           76
 Brand#31   | PROMO POLISHED STEEL      |     46 |           76
 Brand#31   | SMALL PLATED BRASS        |     28 |           76
 Brand#31   | STANDARD POLISHED COPPER  |     12 |           76
 Brand#32   | ECONOMY BRUSHED STEEL     |      9 |           76
 Brand#32   | ECONOMY BURNISHED COPPER  |     13 |           76
 Brand#32   | LARGE BRUSHED STEEL       |     39 |           76
 Brand#32   | MEDIUM BURNISHED COPPER   |     42 |           76
 Brand#32   | MEDIUM PLATED STEEL       |     46 |           76
 Brand#33   | ECONOMY BRUSHED BRASS     |     42 |           76
 Brand#33   | ECONOMY POLISHED STEEL    |     28 |           76
 Brand#33   | ECONOMY POLISHED TIN      |     12 |           76
 Brand#33   | LARGE BURNISHED STEEL     |     18 |           76
 Brand#33   | MEDIUM BURNISHED STEEL    |     42 |           76
 Brand#33   | PROMO BRUSHED NICKEL      |     12 |           76
 Brand#33   | SMALL POLISHED STEEL      |      9 |           76
 Brand#33   | STANDARD ANODIZED NICKEL  |     46 |           76
 Brand#34   | ECONOMY ANODIZED NICKEL   |     42 |           76
 Brand#34   | LARGE BURNISHED NICKEL    |     39 |           76
 Brand#34   | LARGE POLISHED COPPER     |     12 |           76
 Brand#34   | PROMO BRUSHED COPPER      |     28 |           76
 Brand#34   | SMALL ANODIZED BRASS      |     18 |           76
 Brand#34   | STANDARD ANODIZED COPPER  |     18 |           76
 Brand#34   | STANDARD ANODIZED STEEL   |      9 |           76
 Brand#34   | STANDARD BURNISHED TIN    |     39 |           76
 Brand#34   | STANDARD POLISHED BRASS   |      9 |           76
 Brand#35   | ECONOMY BRUSHED BRASS     |     39 |           76
 Brand#35   | LARGE BURNISHED NICKEL    |      9 |           76
 Brand#35   | LARGE PLATED NICKEL       |     18 |           76
 Brand#35   | MEDIUM ANODIZED STEEL     |     46 |           76
 Brand#35   | MEDIUM POLISHED COPPER    |      9 |           76
 Brand#35   | PROMO BRUSHED TIN         |     46 |           76
 Brand#35   | SMALL ANODIZED TIN        |     12 |           76
 Brand#35   | SMALL BRUSHED COPPER      |     42 |           76
 Brand#35   | SMALL BRUSHED TIN         |     42 |           76
 Brand#35   | STANDARD BURNISHED NICKEL |     28 |           76
 Brand#41   | ECONOMY ANODIZED STEEL    |     13 |           76
 Brand#41   | LARGE POLISHED TIN        |     39 |           76
 Brand#41   | MEDIUM ANODIZED TIN       |     46 |           76
 Brand#41   | MEDIUM PLATED BRASS       |     12 |           76
 Brand#41   | MEDIUM PLATED NICKEL      |     13 |           76
 Brand#41   | MEDIUM POLISHED COPPER    |     12 |           76
 Brand#41   | PROMO ANODIZED BRASS      |     13 |           76
 Brand#41   | PROMO BRUSHED BRASS       |      9 |           76
 Brand#41   | PROMO BURNISHED COPPER    |     18 |           76
 Brand#41   | PROMO POLISHED STEEL      |     42 |           76
 Brand#41   | STANDARD BURNISHED NICKEL |     46 |           76
 Brand#41   | STANDARD PLATED STEEL     |     18 |           76
 Brand#41   | STANDARD PLATED TIN       |     12 |           76
 Brand#42   | LARGE BRUSHED STEEL       |     18 |           76
 Brand#42   | LARGE PLATED STEEL        |     18 |           76
 Brand#42   | LARGE POLISHED COPPER     |     46 |           76
 Brand#42   | MEDIUM POLISHED COPPER    |     28 |           76
 Brand#42   | SMALL BRUSHED BRASS       |     42 |           76
 Brand#42   | SMALL BURNISHED TIN       |     39 |           76
 Brand#42   | STANDARD POLISHED NICKEL  |      9 |           76
 Brand#43   | ECONOMY BRUSHED COPPER    |     18 |           76
 Brand#43   | LARGE ANODIZED NICKEL     |     46 |           76
 Brand#43   | MEDIUM ANODIZED COPPER    |     42 |           76
 Brand#43   | PROMO ANODIZED BRASS      |     42 |           76
 Brand#43   | SMALL POLISHED BRASS      |      9 |           76
 Brand#44   | ECONOMY BURNISHED BRASS   |     13 |           76
 Brand#44   | ECONOMY PLATED COPPER     |     13 |           76
 Brand#44   | LARGE BURNISHED STEEL     |     12 |           76
 Brand#44   | SMALL BURNISHED BRASS     |     46 |           76
 Brand#45   | ECONOMY ANODIZED NICKEL   |     39 |           76
 Brand#45   | LARGE PLATED NICKEL       |     28 |           76
 Brand#45   | MEDIUM BRUSHED COPPER     |     46 |           76
 Brand#45   | STANDARD POLISHED NICKEL  |     42 |           76
 Brand#51   | ECONOMY ANODIZED BRASS    |     46 |           76
 Brand#51   | ECONOMY PLATED NICKEL     |     42 |           76
 Brand#51   | LARGE BURNISHED STEEL     |     28 |           76
 Brand#51   | MEDIUM BRUSHED STEEL      |     39 |           76
 Brand#51   | MEDIUM BRUSHED TIN        |      9 |           76
 Brand#51   | MEDIUM POLISHED BRASS     |     28 |           76
 Brand#51   | SMALL ANODIZED TIN        |     42 |           76
 Brand#51   | SMALL BURNISHED STEEL     |     42 |           76
 Brand#51   | STANDARD BURNISHED NICKEL |     39 |           76
 Brand#53   | ECONOMY BRUSHED STEEL     |     39 |           76
 Brand#53   | LARGE BURNISHED BRASS     |     42 |           76
 Brand#53   | LARGE PLATED COPPER       |     46 |           76
 Brand#53   | LARGE PLATED NICKEL       |     46 |           76
 Brand#53   | MEDIUM BURNISHED NICKEL   |     39 |           76
 Brand#53   | PROMO BRUSHED STEEL       |     28 |           76
 Brand#53   | SMALL BRUSHED BRASS       |     46 |           76
 Brand#53   | STANDARD PLATED BRASS     |     46 |           76
 Brand#53   | STANDARD POLISHED COPPER  |     28 |           76
 Brand#54   | ECONOMY PLATED COPPER     |     18 |           76
 Brand#54   | LARGE ANODIZED STEEL      |     46 |           76
 Brand#54   | MEDIUM ANODIZED BRASS     |     28 |           76
 Brand#54   | PROMO BRUSHED NICKEL      |     13 |           76
 Brand#54   | SMALL ANODIZED COPPER     |     28 |           76
 Brand#54   | STANDARD POLISHED TIN     |      9 |           76
 Brand#55   | LARGE ANODIZED BRASS      |     46 |           76
 Brand#55   | LARGE ANODIZED NICKEL     |     28 |           76
 Brand#55   | LARGE BRUSHED TIN         |      9 |           76
 Brand#55   | LARGE BRUSHED TIN         |     28 |           76
 Brand#55   | PROMO ANODIZED BRASS      |     18 |           76
 Brand#55   | PROMO BURNISHED STEEL     |     46 |           76
 Brand#55   | PROMO POLISHED NICKEL     |     46 |           76
 Brand#55   | PROMO POLISHED STEEL      |     12 |           76
 Brand#55   | STANDARD ANODIZED TIN     |     46 |           76
 Brand#55   | STANDARD PLATED COPPER    |     12 |           76
 Brand#12   | STANDARD PLATED STEEL     |      9 |           75
 Brand#15   | SMALL BRUSHED COPPER      |     28 |           75
 Brand#24   | ECONOMY ANODIZED COPPER   |     12 |           75
 Brand#25   | SMALL BRUSHED COPPER      |     13 |           75
 Brand#25   | STANDARD BURNISHED NICKEL |      9 |           75
 Brand#32   | STANDARD PLATED BRASS     |     42 |           75
 Brand#34   | STANDARD BURNISHED COPPER |      9 |           75
 Brand#41   | STANDARD BURNISHED NICKEL |     18 |           75
 Brand#42   | PROMO ANODIZED STEEL      |      9 |           75
 Brand#45   | STANDARD BRUSHED TIN      |     39 |           75
 Brand#53   | LARGE ANODIZED COPPER     |     28 |           75
 Brand#54   | LARGE BURNISHED NICKEL    |      9 |           75
 Brand#54   | PROMO POLISHED STEEL      |     42 |           75
 Brand#54   | STANDARD BRUSHED NICKEL   |      9 |           75
 Brand#55   | SMALL PLATED STEEL        |     12 |           75
 Brand#34   | MEDIUM POLISHED STEEL     |     42 |           74
 Brand#11   | ECONOMY BRUSHED STEEL     |     18 |           72
 Brand#11   | LARGE POLISHED STEEL      |     46 |           72
 Brand#11   | LARGE POLISHED TIN        |     28 |           72
 Brand#11   | MEDIUM POLISHED TIN       |      9 |           72
 Brand#11   | PROMO BRUSHED NICKEL      |     46 |           72
 Brand#11   | PROMO BURNISHED BRASS     |     46 |           72
 Brand#11   | SMALL BURNISHED STEEL     |     13 |           72
 Brand#11   | SMALL BURNISHED STEEL     |     28 |           72
 Brand#11   | STANDARD POLISHED TIN     |     39 |           72
 Brand#12   | ECONOMY ANODIZED TIN      |     46 |           72
 Brand#12   | ECONOMY BURNISHED TIN     |     12 |           72
 Brand#12   | ECONOMY PLATED BRASS      |     28 |           72
 Brand#12   | LARGE BRUSHED TIN         |     28 |           72
 Brand#12   | LARGE POLISHED BRASS      |     12 |           72
 Brand#12   | LARGE POLISHED COPPER     |     39 |           72
 Brand#12   | MEDIUM ANODIZED COPPER    |      9 |           72
 Brand#12   | MEDIUM BURNISHED STEEL    |     42 |           72
 Brand#12   | PROMO BURNISHED STEEL     |     46 |           72
 Brand#12   | PROMO BURNISHED TIN       |     12 |           72
 Brand#12   | SMALL ANODIZED TIN        |     42 |           72
 Brand#12   | SMALL PLATED NICKEL       |     28 |           72
 Brand#12   | STANDARD BRUSHED TIN      |     42 |           72
 Brand#12   | STANDARD BURNISHED BRASS  |     39 |           72
 Brand#13   | ECONOMY ANODIZED NICKEL   |     13 |           72
 Brand#13   | ECONOMY BRUSHED TIN       |     18 |           72
 Brand#13   | ECONOMY BRUSHED TIN       |     28 |           72
 Brand#13   | ECONOMY BURNISHED COPPER  |     13 |           72
